SPCD,DO_BH,HT_TOT,TT_DW_CRM,COMMON_NAME
827,15.6,60.1,1482.57,water oak
827,15.8,86.3,2131.22,water oak
827,20.8,90.2,3709.83,water oak
827,7.3,40.4,248.34,water oak
827,6.0,49.6,212.69,water oak
827,16.5,98.3,2613.21,water oak
827,18.0,98.7,3083.51,water oak
827,16.8,91.3,2517.61,water oak
827,15.6,84.4,2038.59,water oak
827,16.7,74.0,2039.85,water oak
827,21.3,91.0,3913.22,water oak
827,20.7,90.0,3668.41,water oak
827,14.8,104.3,2264.53,water oak
827,9.0,91.4,837.42,water oak
827,13.7,91.6,1740.15,water oak
827,8.7,81.2,698.69,water oak
827,7.0,63.5,365.35,water oak
827,9.0,85.7,785.07,water oak
827,14.4,90.7,1886.39,water oak
827,19.9,87.7,3322.41,water oak
827,14.2,75.3,1543.82,water oak
827,14.2,85.3,1735.63,water oak
827,11.6,81.5,1162.04,water oak
827,16.2,91.3,2354.18,water oak
827,13.9,74.6,1472.88,water oak
827,20.2,106.6,4123.08,water oak
827,6.8,65.5,357.61,water oak
827,6.0,49.0,209.98,water oak
827,8.2,63.3,487.49,water oak
827,6.5,40.6,200.35,water oak
827,5.4,46.0,161.03,water oak
827,6.7,55.5,293.48,water oak
827,7.1,48.7,285.7,water oak
827,5.6,33.0,120.26,water oak
827,9.3,48.9,475.45,water oak
827,9.7,49.6,521.97,water oak
827,5.9,45.9,189.88,water oak
827,5.9,41.2,169.26,water oak
827,6.2,48.8,222.29,water oak
827,11.6,60.2,881.38,water oak
827,15.8,72.5,1807.8,water oak
827,5.1,37.1,113.87,water oak
827,5.5,57.7,212.32,water oak
827,5.8,57.6,233.74,water oak
827,6.6,48.3,247.16,water oak
827,5.1,51.2,162.35,water oak
827,5.0,29.6,84.54,water oak
827,18.0,82.7,2603.72,water oak
827,5.9,44.6,184.18,water oak
827,9.2,65.3,622.6,water oak
827,7.1,55.9,329.14,water oak
827,12.3,69.2,1106.78,water oak
827,6.3,52.4,246.7,water oak
827,9.4,48.9,485.1,water oak
827,8.3,45.1,353.93,water oak
827,7.0,47.2,269.4,water oak
827,6.0,44.9,191.47,water oak
827,8.8,50.8,445.37,water oak
827,5.0,35.1,102.84,water oak
827,10.2,59.1,683.19,water oak
827,8.5,46.8,384.22,water oak
827,7.4,52.4,332.65,water oak
827,7.3,58.2,361.08,water oak
827,8.0,64.8,476.9,water oak
827,7.0,59.4,341.21,water oak
827,7.2,67.9,411.97,water oak
827,7.1,42.3,247.08,water oak
827,8.7,54.5,467.92,water oak
827,6.6,39.7,201.45,water oak
827,6.0,56.1,242.03,water oak
827,5.2,51.0,167.66,water oak
827,6.0,54.3,233.91,water oak
827,10.4,59.3,710.9,water oak
827,6.0,41.9,177.93,water oak
827,5.3,41.0,137.1,water oak
827,5.1,56.7,181.26,water oak
827,6.9,43.5,241.0,water oak
827,6.4,54.3,263.6,water oak
827,7.7,49.4,337.31,water oak
827,8.7,50.4,432.49,water oak
827,6.2,43.5,196.99,water oak
827,11.0,55.0,743.48,water oak
491,5.2,27.0,75.38,flowering dogwood
491,8.7,40.0,339.49,flowering dogwood
491,7.8,40.0,274.79,flowering dogwood
491,1.5,22.0,4.8,flowering dogwood
491,1.2,18.0,2.76,flowering dogwood
491,1.4,20.0,4.04,flowering dogwood
491,1.6,24.0,5.63,flowering dogwood
491,1.3,12.0,3.37,flowering dogwood
491,1.4,14.0,4.04,flowering dogwood
491,1.7,20.0,6.54,flowering dogwood
491,1.2,13.0,2.76,flowering dogwood
491,1.0,12.0,1.76,flowering dogwood
491,6.0,24.0,90.28,flowering dogwood
491,6.5,41.0,197.57,flowering dogwood
491,5.3,28.0,82.54,flowering dogwood
491,5.5,36.0,121.58,flowering dogwood
491,1.4,11.0,4.04,flowering dogwood
491,1.3,12.0,3.37,flowering dogwood
491,1.6,11.0,5.63,flowering dogwood
491,5.1,35.0,100.07,flowering dogwood
491,6.6,38.0,187.34,flowering dogwood
491,5.3,35.0,108.71,flowering dogwood
491,5.2,24.0,64.52,flowering dogwood
491,1.5,18.2,4.8,flowering dogwood
491,2.2,15.2,12.39,flowering dogwood
491,2.7,23.0,20.59,flowering dogwood
491,4.0,32.8,54.6,flowering dogwood
491,2.0,23.3,9.78,flowering dogwood
491,1.8,13.1,7.53,flowering dogwood
491,1.7,12.1,6.54,flowering dogwood
491,2.5,28.0,17.01,flowering dogwood
491,4.4,28.8,69.18,flowering dogwood
491,2.5,25.3,17.01,flowering dogwood
812,7.8,51.0,327.99,southern red oak
812,15.6,72.0,1702.49,southern red oak
812,14.4,72.0,1463.09,southern red oak
812,9.5,61.0,570.55,southern red oak
812,7.7,58.0,365.33,southern red oak
812,6.8,56.0,278.88,southern red oak
812,18.3,87.0,2776.31,southern red oak
812,7.8,62.0,400.74,southern red oak
812,10.1,38.0,398.46,southern red oak
812,21.4,62.2,3418.26,southern red oak
812,23.1,76.4,4083.57,southern red oak
812,21.4,62.2,3418.26,southern red oak
812,23.1,76.4,4083.57,southern red oak
812,12.4,80.6,1233.97,southern red oak
812,6.7,51.0,245.85,southern red oak
812,9.5,68.3,639.25,southern red oak
812,13.1,59.1,1009.54,southern red oak
812,12.0,63.5,918.72,southern red oak
812,11.6,60.0,815.88,southern red oak
812,14.7,61.3,1300.29,southern red oak
812,11.8,52.7,742.16,southern red oak
812,12.3,59.6,904.35,southern red oak
812,11.7,61.4,847.96,southern red oak
812,5.2,32.0,88.48,southern red oak
812,5.3,38.3,113.62,southern red oak
812,8.2,47.2,333.1,southern red oak
812,5.3,43.1,129.97,southern red oak
812,22.9,94.1,4612.26,southern red oak
812,18.4,94.7,3048.29,southern red oak
812,20.3,90.0,3501.02,southern red oak
812,23.5,110.2,5659.11,southern red oak
812,17.1,102.4,2862.04,southern red oak
812,32.1,79.0,7501.59,southern red oak
812,23.5,102.9,5291.59,southern red oak
812,21.3,89.0,3798.53,southern red oak
812,18.4,74.7,2417.38,southern red oak
812,17.1,76.6,2153.73,southern red oak
812,18.9,83.3,2830.25,southern red oak
812,18.9,88.6,3006.19,southern red oak
812,7.0,61.6,325.16,southern red oak
812,8.0,63.5,430.56,southern red oak
812,12.1,43.6,647.08,southern red oak
812,4.9,29.4,107.18,southern red oak
812,6.9,54.4,278.12,southern red oak
812,7.1,52.5,282.87,southern red oak
812,7.0,61.7,325.71,southern red oak
812,4.8,37.3,101.94,southern red oak
812,5.7,55.4,197.47,southern red oak
812,9.0,60.3,509.44,southern red oak
812,9.4,70.3,645.16,southern red oak
812,6.3,47.9,204.53,southern red oak
812,8.6,50.6,391.43,southern red oak
812,7.5,58.0,347.71,southern red oak
812,5.6,54.0,185.7,southern red oak
812,9.0,71.2,602.49,southern red oak
812,6.3,32.5,134.31,southern red oak
812,6.8,61.7,308.53,southern red oak
812,7.1,57.7,312.03,southern red oak
812,11.0,75.3,923.61,southern red oak
812,11.1,72.7,907.35,southern red oak
812,10.0,69.0,711.02,southern red oak
812,8.2,46.0,324.42,southern red oak
812,9.3,79.0,711.17,southern red oak
812,7.5,53.0,316.85,southern red oak
812,12.4,79.0,1209.91,southern red oak
812,11.2,77.2,978.66,southern red oak
812,9.5,67.0,627.01,southern red oak
812,14.2,87.2,1719.14,southern red oak
812,10.5,79.6,898.9,southern red oak
812,13.3,85.3,1487.47,southern red oak
812,19.4,79.0,2825.49,southern red oak
812,9.0,35.6,298.6,southern red oak
812,5.0,43.0,115.28,southern red oak
812,5.0,63.3,178.06,southern red oak
812,5.2,60.6,182.84,southern red oak
812,18.2,83.0,2623.79,southern red oak
812,11.4,38.9,518.18,southern red oak
812,5.7,39.0,134.38,southern red oak
812,6.7,41.8,199.21,southern red oak
812,8.5,65.2,495.35,southern red oak
812,7.2,62.5,347.92,southern red oak
812,5.3,44.0,133.03,southern red oak
812,8.7,72.3,574.4,southern red oak
812,5.1,48.0,135.97,southern red oak
812,5.1,50.5,143.95,southern red oak
812,10.5,62.3,703.65,southern red oak
812,8.9,63.8,528.14,southern red oak
812,7.0,49.1,256.78,southern red oak
812,7.7,50.8,318.78,southern red oak
812,9.3,76.4,687.62,southern red oak
812,5.1,61.5,179.1,southern red oak
812,5.7,47.7,167.85,southern red oak
812,5.0,51.8,142.49,southern red oak
812,8.3,69.4,504.81,southern red oak
812,7.1,72.3,393.9,southern red oak
812,5.4,64.9,211.49,southern red oak
812,6.0,64.1,254.17,southern red oak
812,5.8,36.2,128.05,southern red oak
812,6.5,47.2,213.8,southern red oak
812,8.6,58.1,450.44,southern red oak
812,8.3,41.0,295.08,southern red oak
812,8.3,53.8,389.61,southern red oak
812,14.5,71.3,1354.38,southern red oak
812,5.3,47.6,127.73,southern red oak
812,9.4,58.3,480.64,southern red oak
812,11.9,35.8,646.11,southern red oak
812,7.8,65.1,458.97,southern red oak
812,15.7,79.5,2097.17,southern red oak
812,12.2,68.0,1168.84,southern red oak
812,15.6,65.5,1845.45,southern red oak
812,17.5,85.8,2791.69,southern red oak
812,10.6,62.5,819.23,southern red oak
460,7.5,43.0,214.14,hackberry spp.
460,11.7,48.0,551.64,hackberry spp.
460,8.6,55.0,353.85,hackberry spp.
460,6.5,55.0,211.43,hackberry spp.
460,15.6,74.0,1402.66,hackberry spp.
460,14.7,78.0,1321.36,hackberry spp.
460,18.8,62.0,1680.0,hackberry spp.
460,5.9,28.0,86.92,hackberry spp.
460,24.3,75.0,3291.39,hackberry spp.
460,9.9,72.0,601.05,hackberry spp.
460,13.8,54.0,828.97,hackberry spp.
460,7.2,48.0,222.02,hackberry spp.
460,7.3,47.0,222.93,hackberry spp.
460,10.6,56.0,531.82,hackberry spp.
460,5.7,32.0,93.86,hackberry spp.
460,17.4,44.0,1049.59,hackberry spp.
460,8.4,47.0,289.29,hackberry spp.
460,7.1,39.0,174.98,hackberry spp.
822,24.0,91.3,5119.96,overcup oak
822,16.9,81.8,2354.96,overcup oak
822,21.1,90.5,3963.51,overcup oak
822,24.0,94.2,5278.33,overcup oak
822,19.1,76.3,2776.16,overcup oak
822,32.0,93.2,9126.01,overcup oak
822,24.7,90.2,5348.42,overcup oak
822,21.4,86.8,3910.01,overcup oak
822,22.2,80.8,3913.14,overcup oak
822,13.3,63.0,1168.88,overcup oak
822,21.5,83.3,3790.34,overcup oak
822,9.1,63.8,619.82,overcup oak
822,16.9,81.9,2357.76,overcup oak
822,10.1,59.2,694.05,overcup oak
822,12.1,71.8,1114.0,overcup oak
822,16.4,86.5,2349.44,overcup oak
822,10.7,75.0,965.58,overcup oak
822,26.2,100.7,6672.86,overcup oak
822,18.3,80.0,2679.55,overcup oak
822,17.8,76.5,2434.35,overcup oak
822,15.0,72.0,1662.95,overcup oak
822,12.9,69.2,1209.32,overcup oak
822,8.6,38.1,365.87,overcup oak
822,11.4,88.0,1216.43,overcup oak
222,8.9,52.0,348.08,pondcypress
222,11.5,40.0,438.26,pondcypress
222,8.6,37.0,233.3,pondcypress
222,8.5,37.0,227.78,pondcypress
222,8.1,43.0,238.91,pondcypress
222,8.8,52.0,340.25,pondcypress
222,7.9,49.0,258.09,pondcypress
222,14.8,64.0,1048.35,pondcypress
222,9.8,61.0,470.6,pondcypress
222,9.6,57.0,428.35,pondcypress
222,11.9,60.0,658.7,pondcypress
222,12.2,58.0,669.32,pondcypress
222,11.8,56.0,610.63,pondcypress
222,10.4,61.0,523.22,pondcypress
222,8.9,60.0,400.26,pondcypress
222,8.9,65.0,432.86,pondcypress
222,9.4,67.0,473.8,pondcypress
222,7.7,67.0,333.7,pondcypress
222,7.9,59.0,309.88,pondcypress
222,7.4,43.0,198.55,pondcypress
222,7.0,60.0,246.8,pondcypress
222,7.9,55.0,289.16,pondcypress
222,7.5,60.0,283.74,pondcypress
222,5.8,49.0,136.7,pondcypress
222,9.2,65.0,444.46,pondcypress
222,7.2,64.0,278.61,pondcypress
222,6.2,59.0,189.57,pondcypress
222,7.0,60.0,246.8,pondcypress
222,5.5,46.0,114.52,pondcypress
222,6.0,44.0,131.45,pondcypress
222,12.3,54.0,638.3,pondcypress
222,13.2,56.0,750.76,pondcypress
222,6.4,43.0,147.01,pondcypress
222,11.7,50.0,545.22,pondcypress
222,10.0,40.0,343.47,pondcypress
222,6.0,40.0,119.24,pondcypress
222,11.0,49.0,479.65,pondcypress
222,13.3,57.0,773.36,pondcypress
222,7.5,41.0,194.73,pondcypress
222,11.5,65.0,663.84,pondcypress
222,7.6,32.0,156.85,pondcypress
222,8.1,34.0,190.0,pondcypress
222,11.5,49.0,519.47,pondcypress
222,8.3,49.0,285.28,pondcypress
222,9.1,35.0,264.34,pondcypress
222,7.7,42.0,210.48,pondcypress
222,13.0,84.0,1050.84,pondcypress
222,22.3,86.0,3038.41,pondcypress
222,12.3,58.0,679.46,pondcypress
222,10.0,60.0,480.92,pondcypress
222,11.1,40.0,411.69,pondcypress
222,14.1,82.0,1198.64,pondcypress
222,13.8,73.0,1034.71,pondcypress
222,3.3,25.6,33.62,pondcypress
222,14.5,81.7,1259.88,pondcypress
222,4.4,45.9,64.37,pondcypress
222,5.0,43.6,88.19,pondcypress
222,5.9,54.5,157.93,pondcypress
222,7.5,58.4,276.24,pondcypress
222,8.7,55.1,351.85,pondcypress
222,10.0,59.1,474.73,pondcypress
222,11.5,67.6,687.3,pondcypress
222,12.7,68.6,836.94,pondcypress
653,6.7,52.0,196.26,sweetbay
653,6.5,47.0,167.4,sweetbay
653,8.2,67.0,366.97,sweetbay
653,11.6,58.0,603.71,sweetbay
653,6.7,51.0,192.41,sweetbay
653,13.4,78.0,1031.42,sweetbay
653,13.5,58.0,790.97,sweetbay
653,9.3,55.0,380.18,sweetbay
653,9.6,51.0,374.19,sweetbay
653,13.4,72.0,956.12,sweetbay
653,4.1,43.0,49.65,sweetbay
653,1.0,16.0,1.55,sweetbay
653,1.2,22.0,2.4,sweetbay
653,2.3,30.0,11.86,sweetbay
653,3.3,41.0,28.99,sweetbay
653,3.1,42.0,24.83,sweetbay
653,3.9,44.0,43.86,sweetbay
653,2.9,41.0,21.05,sweetbay
653,3.9,43.0,43.86,sweetbay
653,4.5,33.0,62.54,sweetbay
653,4.7,38.0,69.66,sweetbay
653,5.7,50.0,140.23,sweetbay
653,2.8,32.0,19.3,sweetbay
653,3.9,38.0,43.86,sweetbay
653,9.1,45.0,299.01,sweetbay
653,7.5,36.0,166.44,sweetbay
653,6.0,42.0,128.55,sweetbay
653,1.1,22.8,1.95,sweetbay
653,1.2,20.3,2.4,sweetbay
653,1.2,26.6,2.4,sweetbay
653,1.6,20.5,4.85,sweetbay
653,1.8,29.5,6.48,sweetbay
653,2.0,26.4,8.4,sweetbay
653,2.2,32.2,10.63,sweetbay
653,2.5,34.0,14.58,sweetbay
653,2.7,29.4,17.64,sweetbay
820,16.4,81.0,2119.85,laurel oak
820,6.2,47.0,205.53,laurel oak
820,8.6,48.0,392.3,laurel oak
820,5.4,48.0,160.88,laurel oak
820,11.2,55.0,742.47,laurel oak
820,21.7,88.0,3888.07,laurel oak
820,18.9,85.0,2894.81,laurel oak
820,7.0,68.0,381.11,laurel oak
820,6.4,46.0,213.51,laurel oak
820,10.1,67.0,744.18,laurel oak
820,8.2,61.0,457.9,laurel oak
820,9.3,66.0,627.87,laurel oak
820,6.2,52.0,229.03,laurel oak
820,13.2,76.0,1340.63,laurel oak
820,14.0,73.0,1435.68,laurel oak
820,1.3,16.0,4.33,laurel oak
820,25.1,77.0,4516.03,laurel oak
820,6.8,34.0,173.77,laurel oak
820,22.2,69.0,3214.61,laurel oak
820,8.7,53.0,443.56,laurel oak
820,6.4,52.3,244.78,laurel oak
820,14.5,63.2,1335.92,laurel oak
820,24.6,77.0,4344.97,laurel oak
820,5.3,35.0,108.2,laurel oak
820,18.2,88.0,2787.98,laurel oak
820,19.5,82.5,2983.63,laurel oak
820,10.2,57.0,644.67,laurel oak
820,15.3,59.0,1381.36,laurel oak
820,19.7,74.0,2740.51,laurel oak
820,3.9,37.0,61.55,laurel oak
820,11.0,66.0,850.62,laurel oak
820,5.1,42.0,123.48,laurel oak
820,8.4,48.0,375.15,laurel oak
820,13.0,59.0,1028.99,laurel oak
820,25.0,71.0,4145.95,laurel oak
820,22.3,61.0,2882.99,laurel oak
820,19.2,49.0,1767.44,laurel oak
820,8.3,48.0,366.71,laurel oak
820,23.2,78.4,3951.75,laurel oak
820,2.2,19.0,15.35,laurel oak
820,10.3,51.0,587.4,laurel oak
820,1.2,18.0,3.58,laurel oak
820,9.4,44.0,425.42,laurel oak
820,9.6,39.0,392.07,laurel oak
820,12.8,68.0,1142.54,laurel oak
820,7.8,39.0,262.81,laurel oak
820,18.6,75.0,2491.35,laurel oak
820,15.5,65.0,1549.59,laurel oak
820,30.0,73.0,6053.0,laurel oak
820,20.0,74.0,2819.84,laurel oak
820,24.1,100.0,5376.11,laurel oak
820,7.7,39.0,256.33,laurel oak
820,15.9,71.5,1777.38,laurel oak
820,14.2,77.2,1553.38,laurel oak
820,15.6,72.1,1729.69,laurel oak
820,13.9,84.4,1626.21,laurel oak
820,15.8,74.4,1824.45,laurel oak
820,11.4,67.0,917.96,laurel oak
820,8.8,61.0,522.73,laurel oak
820,8.8,54.0,461.93,laurel oak
820,14.8,77.0,1671.37,laurel oak
820,12.8,82.0,1362.79,laurel oak
820,21.0,78.0,3252.8,laurel oak
820,5.7,44.0,162.43,laurel oak
820,5.0,39.0,108.78,laurel oak
820,5.0,38.0,105.5,laurel oak
820,15.8,75.1,1840.77,laurel oak
820,18.5,63.0,2089.03,laurel oak
820,7.5,62.6,397.92,laurel oak
820,8.9,51.4,448.85,laurel oak
820,10.2,66.4,751.28,laurel oak
820,7.2,49.7,290.18,laurel oak
820,8.2,58.0,434.93,laurel oak
820,11.8,72.5,1049.71,laurel oak
693,8.2,62.8,236.68,blackgum
693,6.8,62.4,146.38,blackgum
693,12.6,77.4,722.71,blackgum
693,7.7,59.2,201.24,blackgum
693,10.1,71.2,406.43,blackgum
693,5.8,43.2,97.9,blackgum
693,8.4,63.0,251.89,blackgum
693,17.1,80.8,1581.31,blackgum
693,5.9,44.5,102.19,blackgum
693,5.1,39.6,71.07,blackgum
693,7.7,70.8,201.24,blackgum
693,8.9,76.5,292.57,blackgum
693,6.2,52.9,115.79,blackgum
693,7.6,63.7,194.59,blackgum
693,11.7,79.7,596.05,blackgum
693,12.6,63.1,722.71,blackgum
693,6.0,48.8,106.6,blackgum
693,9.2,49.7,318.85,blackgum
693,8.3,49.1,244.21,blackgum
693,9.3,64.6,327.93,blackgum
693,8.8,57.5,284.12,blackgum
693,8.5,56.3,259.72,blackgum
693,8.7,53.0,275.83,blackgum
693,7.5,61.1,188.08,blackgum
693,8.3,48.5,244.21,blackgum
693,9.0,64.7,301.17,blackgum
693,5.0,43.7,67.68,blackgum
693,5.7,38.3,93.72,blackgum
693,5.8,43.0,111.02,blackgum
693,11.6,55.5,574.43,blackgum
693,11.7,45.5,465.12,blackgum
693,13.1,57.6,670.08,blackgum
693,8.7,58.8,272.55,blackgum
693,8.6,59.5,303.07,blackgum
693,8.2,58.3,257.84,blackgum
693,6.3,45.6,105.69,blackgum
693,5.7,31.6,78.54,blackgum
693,7.8,73.5,309.87,blackgum
693,5.3,27.9,89.07,blackgum
693,5.5,42.3,69.73,blackgum
693,7.9,49.4,217.55,blackgum
693,5.4,57.7,72.24,blackgum
693,7.4,49.2,185.18,blackgum
693,6.6,46.1,141.43,blackgum
693,5.1,33.3,59.78,blackgum
693,11.5,74.0,669.23,blackgum
693,8.4,58.3,251.89,blackgum
693,5.2,32.4,74.57,blackgum
693,7.7,50.0,201.24,blackgum
693,10.1,48.4,406.43,blackgum
693,6.6,35.3,135.67,blackgum
693,7.5,41.4,188.08,blackgum
693,8.2,48.0,236.68,blackgum
693,6.2,36.4,115.79,blackgum
693,7.6,43.0,194.59,blackgum
693,5.4,46.5,81.89,blackgum
693,6.2,34.9,115.79,blackgum
693,13.2,78.7,815.4,blackgum
693,9.6,40.8,356.14,blackgum
693,5.7,32.3,93.72,blackgum
693,4.0,26.8,49.45,blackgum
693,8.2,49.4,236.68,blackgum
693,6.3,44.2,120.57,blackgum
693,7.9,37.4,214.98,blackgum
693,6.2,38.2,115.79,blackgum
693,6.9,42.7,151.93,blackgum
693,7.0,35.8,157.62,blackgum
693,5.7,33.5,93.72,blackgum
693,5.3,30.7,78.17,blackgum
693,8.6,55.3,267.7,blackgum
693,7.0,35.8,157.62,blackgum
693,5.9,38.3,102.19,blackgum
693,7.2,33.7,169.39,blackgum
693,9.7,40.8,365.86,blackgum
693,7.8,41.9,269.0,blackgum
693,11.4,80.4,915.69,blackgum
693,8.3,31.8,247.72,blackgum
693,6.8,39.1,173.05,blackgum
693,6.2,45.9,145.34,blackgum
693,6.4,46.2,169.18,blackgum
693,6.5,49.4,158.35,blackgum
693,10.8,74.7,792.4,blackgum
693,18.7,89.2,2790.84,blackgum
693,5.7,54.4,140.58,blackgum
693,9.8,53.7,492.16,blackgum
693,8.4,48.2,332.56,blackgum
693,9.5,56.7,490.14,blackgum
693,24.2,78.9,4338.09,blackgum
221,5.6,55.0,166.31,baldcypress
221,10.0,72.0,603.6,baldcypress
221,9.1,67.0,485.23,baldcypress
221,9.8,89.0,698.04,baldcypress
221,6.7,56.0,233.94,baldcypress
221,10.1,92.0,757.43,baldcypress
221,6.4,60.0,229.0,baldcypress
221,17.2,85.1,1592.34,baldcypress
221,17.2,86.1,1592.34,baldcypress
221,4.1,26.7,54.88,baldcypress
221,2.0,14.3,10.87,baldcypress
221,2.7,17.2,21.38,baldcypress
221,2.1,16.9,12.13,baldcypress
221,3.5,22.1,38.4,baldcypress
221,1.8,18.5,8.57,baldcypress
221,1.7,17.2,7.54,baldcypress
221,1.9,17.4,9.68,baldcypress
221,1.7,12.0,7.54,baldcypress
221,1.9,15.3,9.68,baldcypress
221,1.9,18.5,9.68,baldcypress
221,2.1,20.1,12.13,baldcypress
221,2.2,15.9,13.47,baldcypress
115,21.4,94.0,3458.3,spruce pine
115,15.2,90.0,1684.3,spruce pine
115,25.1,112.0,5614.73,spruce pine
115,19.2,111.0,3267.95,spruce pine
115,15.6,86.0,1697.83,spruce pine
115,10.4,63.5,574.86,spruce pine
115,13.4,77.0,1132.78,spruce pine
115,13.9,77.0,1217.51,spruce pine
115,15.9,76.0,1568.05,spruce pine
115,15.6,79.0,1566.4,spruce pine
115,11.9,60.0,709.42,spruce pine
115,12.8,73.0,984.26,spruce pine
115,7.4,52.0,249.63,spruce pine
115,14.0,78.0,1250.01,spruce pine
115,9.8,53.0,432.62,spruce pine
115,9.8,62.0,500.73,spruce pine
115,12.7,72.0,956.66,spruce pine
115,16.7,87.0,1964.19,spruce pine
68,6.2,34.6,103.22,eastern redcedar
68,5.8,29.9,87.57,eastern redcedar
68,8.8,33.8,245.9,eastern redcedar
68,5.7,31.8,83.9,eastern redcedar
68,9.5,36.3,297.35,eastern redcedar
68,10.6,45.9,441.63,eastern redcedar
68,13.3,52.1,779.22,eastern redcedar
68,10.8,50.7,503.3,eastern redcedar
68,7.7,24.0,147.93,eastern redcedar
68,5.2,15.0,55.13,eastern redcedar
68,11.1,44.8,437.15,eastern redcedar
68,10.9,52.5,417.95,eastern redcedar
68,9.5,46.5,297.35,eastern redcedar
68,7.7,47.4,176.51,eastern redcedar
68,5.6,37.1,80.32,eastern redcedar
68,8.2,47.2,206.35,eastern redcedar
68,10.4,48.5,372.13,eastern redcedar
68,6.6,35.7,120.47,eastern redcedar
68,14.4,71.1,826.34,eastern redcedar
68,6.3,46.2,107.38,eastern redcedar
68,11.9,33.0,518.93,eastern redcedar
68,7.9,32.5,188.11,eastern redcedar
68,10.3,28.2,363.33,eastern redcedar
68,7.1,35.5,144.34,eastern redcedar
68,9.3,30.7,282.06,eastern redcedar
68,5.4,20.4,73.46,eastern redcedar
68,7.8,39.5,182.26,eastern redcedar
68,9.2,29.4,274.59,eastern redcedar
68,7.5,34.2,165.36,eastern redcedar
68,7.0,43.6,139.36,eastern redcedar
68,8.8,38.8,245.9,eastern redcedar
68,4.2,24.3,40.03,eastern redcedar
68,8.8,40.5,245.9,eastern redcedar
68,5.7,29.0,83.9,eastern redcedar
68,8.3,30.3,212.66,eastern redcedar
68,11.6,43.2,487.32,eastern redcedar
68,11.0,37.7,427.49,eastern redcedar
68,8.1,35.9,200.16,eastern redcedar
68,5.6,24.1,80.32,eastern redcedar
68,11.8,52.5,508.27,eastern redcedar
68,10.0,29.9,337.68,eastern redcedar
68,13.4,48.0,693.96,eastern redcedar
68,6.1,39.2,99.16,eastern redcedar
68,14.9,39.5,897.19,eastern redcedar
68,8.2,29.3,206.35,eastern redcedar
68,7.1,32.4,144.34,eastern redcedar
68,6.2,32.0,103.22,eastern redcedar
68,5.9,28.4,91.33,eastern redcedar
68,7.2,26.9,149.43,eastern redcedar
68,11.6,59.4,487.32,eastern redcedar
68,9.8,45.1,321.19,eastern redcedar
68,6.2,43.5,103.22,eastern redcedar
68,9.6,51.8,305.17,eastern redcedar
68,7.4,42.4,159.94,eastern redcedar
68,7.8,36.3,182.26,eastern redcedar
68,11.1,32.2,437.15,eastern redcedar
68,6.7,33.6,125.03,eastern redcedar
68,6.6,29.7,120.47,eastern redcedar
68,9.1,40.5,267.24,eastern redcedar
68,9.6,41.3,305.17,eastern redcedar
68,11.3,44.7,456.84,eastern redcedar
68,10.5,43.4,381.05,eastern redcedar
68,8.3,35.1,212.66,eastern redcedar
68,13.8,39.5,745.41,eastern redcedar
68,8.0,30.0,194.08,eastern redcedar
68,6.1,30.3,99.16,eastern redcedar
68,8.4,35.1,219.07,eastern redcedar
68,7.2,29.9,149.43,eastern redcedar
68,5.4,27.0,73.46,eastern redcedar
68,7.4,28.0,159.94,eastern redcedar
68,10.9,35.5,417.95,eastern redcedar
68,6.6,31.5,120.47,eastern redcedar
68,6.0,32.7,95.2,eastern redcedar
68,9.1,37.1,267.24,eastern redcedar
68,16.2,34.5,1095.61,eastern redcedar
68,12.2,45.0,551.67,eastern redcedar
68,13.2,45.4,668.99,eastern redcedar
68,11.4,33.8,466.88,eastern redcedar
68,7.7,41.6,189.37,eastern redcedar
68,9.0,43.7,285.98,eastern redcedar
68,13.3,56.1,784.92,eastern redcedar
68,9.0,49.7,316.66,eastern redcedar
68,8.3,49.5,267.76,eastern redcedar
68,7.7,40.5,216.21,eastern redcedar
68,4.9,31.3,56.56,eastern redcedar
68,4.5,27.9,46.72,eastern redcedar
68,11.1,56.8,568.01,eastern redcedar
68,9.8,48.3,368.82,eastern redcedar
68,6.3,29.4,109.88,eastern redcedar
68,8.2,35.2,216.28,eastern redcedar
68,6.4,22.8,84.37,eastern redcedar
68,13.3,57.4,740.7,eastern redcedar
68,8.1,39.4,213.38,eastern redcedar
68,17.1,52.5,1102.08,eastern redcedar
68,6.6,33.3,144.13,eastern redcedar
68,3.5,14.1,26.62,eastern redcedar
68,10.4,60.8,492.87,eastern redcedar
68,12.8,65.5,773.73,eastern redcedar
68,14.7,53.6,953.17,eastern redcedar
68,21.8,73.3,2116.31,eastern redcedar
68,7.5,43.4,208.42,eastern redcedar
68,11.0,41.8,445.59,eastern redcedar
68,16.2,62.2,1211.02,eastern redcedar
68,4.4,27.1,44.42,eastern redcedar
68,5.1,31.8,75.84,eastern redcedar
68,3.6,26.2,28.35,eastern redcedar
68,13.2,35.7,574.9,eastern redcedar
68,16.1,38.4,899.7,eastern redcedar
68,20.6,81.0,2304.9,eastern redcedar
68,12.9,51.2,702.75,eastern redcedar
68,15.2,53.1,1026.43,eastern redcedar
68,10.1,36.4,350.58,eastern redcedar
68,14.7,46.1,792.58,eastern redcedar
68,6.5,31.3,109.05,eastern redcedar
68,6.0,30.6,110.78,eastern redcedar
317,8.7,39.3,307.81,silver maple
317,11.4,50.8,540.15,silver maple
